day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;147800;AMETHYSTS;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;0.0
-2;147900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;147900;STARFRUIT;4962;21;;;;;4968;1;4969;20;;;4965.0;-68921.5625
-2;148000;STARFRUIT;4962;2;4961;29;;;4968;31;;;;;4965.0;-68982.1015625
-2;148000;AMETHYSTS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;0.0
-2;148100;STARFRUIT;4961;30;;;;;4968;30;;;;;4964.5;-69043.0703125
-2;148100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;148200;STARFRUIT;4962;26;;;;;4967;3;4968;1;4969;26;4964.5;-69120.8828125
-2;148200;AMETHYSTS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-2;148300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;148300;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;-69130.8515625
-2;148400;STARFRUIT;4961;21;;;;;4968;21;;;;;4964.5;-69197.9375
-2;148400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;148500;STARFRUIT;4961;22;;;;;4966;4;4968;22;;;4963.5;-69271.6328125
-2;148500;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;148600;STARFRUIT;4962;21;;;;;4968;1;4969;20;;;4965.0;-69285.9140625
-2;148600;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;148700;AMETHYSTS;9998;4;9995;26;;;10005;26;;;;;10001.5;0.0
-2;148700;STARFRUIT;4961;25;;;;;4968;26;;;;;4964.5;-69301.5859375
-2;148800;STARFRUIT;4961;26;;;;;4968;26;;;;;4964.5;-69375.6640625
-2;148800;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;0.0
-2;148900;STARFRUIT;4961;32;;;;;4968;32;;;;;4964.5;-69441.4765625
-2;148900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;149000;STARFRUIT;4965;4;4961;31;;;4968;31;;;;;4966.5;-69514.0546875
-2;149000;AMETHYSTS;10002;5;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-2;149100;AMETHYSTS;10000;2;9996;1;9995;24;10004;1;10005;24;;;10002.0;0.0
-2;149100;STARFRUIT;4964;2;4962;5;4961;25;4967;1;4968;24;;;4965.5;-69517.9375
-2;149200;STARFRUIT;4965;2;4961;5;4960;22;4967;24;;;;;4966.0;-69524.9765625
-2;149200;AMETHYSTS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;0.0
-2;149300;STARFRUIT;4961;27;;;;;4967;27;;;;;4964.0;-69536.625
-2;149300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;149400;STARFRUIT;4960;27;;;;;4965;7;4967;27;;;4962.5;-69597.96875
-2;149400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;149500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;149500;STARFRUIT;4965;1;4961;1;4960;31;4967;31;;;;;4966.0;-69615.90625
-2;149600;STARFRUIT;4961;2;4960;30;;;4967;30;;;;;4964.0;-69662.09375
-2;149600;AMETHYSTS;9995;30;;;;;10002;2;10005;30;;;9998.5;0.0
-2;149700;STARFRUIT;4960;1;4959;28;;;4966;29;;;;;4963.0;-69681.71875
-2;149700;AMETHYSTS;10002;6;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
-2;149800;AMETHYSTS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-2;149800;STARFRUIT;4965;1;4960;1;4959;20;4966;21;;;;;4965.5;-69689.609375
-2;149900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;149900;STARFRUIT;4959;30;;;;;4961;5;4966;30;;;4960.0;-69694.8671875
-2;150000;STARFRUIT;4959;31;;;;;4964;3;4966;31;;;4961.5;-69761.328125
-2;150000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;150100;AMETHYSTS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;150100;STARFRUIT;4964;4;4960;22;;;4966;22;;;;;4965.0;-69768.046875
-2;150200;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
-2;150200;STARFRUIT;4960;29;;;;;4966;2;4967;27;;;4963.0;-69814.5234375
-2;150300;AMETHYSTS;9998;10;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;150300;STARFRUIT;4959;24;;;;;4964;8;4966;24;;;4961.5;-69873.84375
-2;150400;STARFRUIT;4959;31;;;;;4960;1;4966;31;;;4959.5;-69891.609375
-2;150400;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;0.0
-2;150500;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-2;150500;STARFRUIT;4959;29;;;;;4965;29;;;;;4962.0;-69919.0
-2;150600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;150600;STARFRUIT;4958;23;;;;;4959;1;4965;23;;;4958.5;-69985.4453125
-2;150700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;150700;STARFRUIT;4959;22;;;;;4964;1;4966;22;;;4961.5;-70051.703125
-2;150800;STARFRUIT;4960;1;4959;30;;;4966;30;;;;;4963.0;-70056.734375
-2;150800;AMETHYSTS;9995;30;;;;;9998;1;10005;30;;;9996.5;0.0
-2;150900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;150900;STARFRUIT;4960;5;4959;22;;;4966;24;;;;;4963.0;-70118.578125
-2;151000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;151000;STARFRUIT;4959;27;;;;;4966;27;;;;;4962.5;-70137.578125
-2;151100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;151100;STARFRUIT;4965;1;4960;5;4959;25;4966;25;;;;;4965.5;-70210.3203125
-2;151200;STARFRUIT;4959;24;;;;;4965;1;4966;23;;;4962.0;-70266.0546875
-2;151200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;151300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;151300;STARFRUIT;4965;1;4960;8;4959;27;4966;27;;;;;4965.5;-70330.390625
-2;151400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;151400;STARFRUIT;4959;22;;;;;4966;22;;;;;4962.5;-70394.4453125
-2;151500;AMETHYSTS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;0.0
-2;151500;STARFRUIT;4959;32;;;;;4960;1;4966;32;;;4959.5;-70464.2734375
-2;151600;STARFRUIT;4965;1;4964;11;4959;20;4966;20;;;;;4965.5;-70465.125
-2;151600;AMETHYSTS;10002;3;9998;1;9995;20;10005;20;;;;;10003.5;0.0
-2;151700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;151700;STARFRUIT;4960;30;;;;;4966;1;4967;29;;;4963.0;-70518.765625
-2;151800;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
-2;151800;STARFRUIT;4960;30;;;;;4966;1;4967;29;;;4963.0;-70579.828125
-2;151900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;151900;STARFRUIT;4960;27;;;;;4965;1;4967;27;;;4962.5;-70585.8671875
-2;152000;STARFRUIT;4960;23;;;;;4967;23;;;;;4963.5;-70590.890625
-2;152000;AMETHYSTS;9995;23;;;;;9998;11;10005;23;;;9996.5;0.0
-2;152100;STARFRUIT;4959;28;;;;;4966;28;;;;;4962.5;-70673.5546875
-2;152100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;152200;AMETHYSTS;9995;28;;;;;10002;2;10005;28;;;9998.5;0.0
-2;152200;STARFRUIT;4958;28;;;;;4960;5;4965;28;;;4959.0;-70750.0625
-2;152300;STARFRUIT;4959;27;;;;;4965;2;4966;25;;;4962.0;-70743.4140625
-2;152300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;152400;STARFRUIT;4960;10;4959;22;;;4966;24;;;;;4963.0;-70763.1328125
-2;152400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;152500;STARFRUIT;4960;32;;;;;4967;32;;;;;4963.5;-70816.71875
-2;152500;AMETHYSTS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;0.0
-2;152600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;152600;STARFRUIT;4961;26;;;;;4968;27;;;;;4964.5;-70882.4609375
-2;152700;STARFRUIT;4962;4;4961;26;;;4968;26;;;;;4965.0;-70952.9140625
-2;152700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;152800;STARFRUIT;4961;29;;;;;4966;4;4968;29;;;4963.5;-70976.1796875
-2;152800;AMETHYSTS;9998;5;9995;29;;;10005;29;;;;;10001.5;0.0
-2;152900;STARFRUIT;4963;5;4960;26;;;4967;26;;;;;4965.0;-71034.421875
-2;152900;AMETHYSTS;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;0.0
-2;153000;AMETHYSTS;9995;30;;;;;10002;9;10005;30;;;9998.5;0.0
-2;153000;STARFRUIT;4966;1;4960;30;;;4967;30;;;;;4966.5;-71086.0625
-2;153100;STARFRUIT;4961;21;;;;;4968;21;;;;;4964.5;-71093.84375
-2;153100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;153200;STARFRUIT;4961;22;;;;;4967;22;;;;;4964.0;-71156.015625
-2;153200;AMETHYSTS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-2;153300;STARFRUIT;4961;24;;;;;4968;24;;;;;4964.5;-71210.75
-2;153300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;153400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;153400;STARFRUIT;4961;6;4960;20;;;4967;20;;;;;4964.0;-71277.078125
-2;153500;STARFRUIT;4965;2;4962;7;4961;21;4968;21;;;;;4966.5;-71334.6640625
-2;153500;AMETHYSTS;9995;21;;;;;9998;1;10005;21;;;9996.5;0.0
-2;153600;STARFRUIT;4961;22;;;;;4967;22;;;;;4964.0;-71338.90625
-2;153600;AMETHYSTS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;153700;STARFRUIT;4962;5;4961;21;;;4967;1;4968;20;;;4964.5;-71398.875
-2;153700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;153800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;153800;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;-71405.4609375
-2;153900;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;-71475.9375
-2;153900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;154000;STARFRUIT;4962;29;;;;;4967;3;4969;29;;;4964.5;-71544.9765625
-2;154000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;154100;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;-71552.3359375
-2;154100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;154200;AMETHYSTS;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
-2;154200;STARFRUIT;4962;29;;;;;4968;1;4969;28;;;4965.0;-71626.7421875
-2;154300;STARFRUIT;4963;21;;;;;4969;1;4970;20;;;4966.0;-71683.8203125
-2;154300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;154400;STARFRUIT;4962;29;;;;;4969;29;;;;;4965.5;-71690.3125
-2;154400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;154500;STARFRUIT;4962;25;;;;;4969;25;;;;;4965.5;-71757.75
-2;154500;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-2;154600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;154600;STARFRUIT;4963;1;4962;26;;;4969;27;;;;;4966.0;-71830.0625
-2;154700;STARFRUIT;4962;30;;;;;4969;30;;;;;4965.5;-71908.4609375
-2;154700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;154800;STARFRUIT;4963;3;4962;29;;;4969;29;;;;;4966.0;-71969.5546875
-2;154800;AMETHYSTS;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;0.0
-2;154900;STARFRUIT;4962;28;;;;;4969;28;;;;;4965.5;-72030.8671875
-2;154900;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;0.0
-2;155000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;155000;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;-72108.140625
-2;155100;STARFRUIT;4962;28;;;;;4963;1;4969;28;;;4962.5;-72169.546875
-2;155100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;155200;STARFRUIT;4963;28;;;;;4970;28;;;;;4966.5;-72241.9375
-2;155200;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;0.0
-2;155300;STARFRUIT;4963;27;;;;;4969;27;;;;;4966.0;-72321.3828125
-2;155300;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;0.0
-2;155400;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;155400;STARFRUIT;4964;8;4963;23;;;4970;23;;;;;4967.0;-72380.5859375
-2;155500;STARFRUIT;4963;29;;;;;4968;6;4969;1;4970;28;4965.5;-72453.921875
-2;155500;AMETHYSTS;9996;1;9995;28;;;9998;1;10002;6;10004;1;9997.0;0.0
-2;155600;STARFRUIT;4964;2;4963;32;;;4969;2;4970;30;;;4966.5;-72517.75
-2;155600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;155700;STARFRUIT;4963;22;;;;;4968;2;4970;22;;;4965.5;-72525.1953125
-2;155700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;155800;AMETHYSTS;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;0.0
-2;155800;STARFRUIT;4964;2;4963;28;;;4968;3;4970;30;;;4966.0;-72534.5078125
-2;155900;STARFRUIT;4964;30;;;;;4969;3;4970;2;4971;28;4966.5;-72542.421875
-2;155900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;156000;STARFRUIT;4963;26;;;;;4970;26;;;;;4966.5;-72559.1875
-2;156000;AMETHYSTS;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-2;156100;STARFRUIT;4963;1;4962;27;;;4969;28;;;;;4966.0;-72641.53125
-2;156100;AMETHYSTS;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-2;156200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;156200;STARFRUIT;4963;2;4962;22;;;4969;24;;;;;4966.0;-72654.9296875
-2;156300;STARFRUIT;4962;29;;;;;4964;3;4969;29;;;4963.0;-72663.9921875
-2;156300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;156400;STARFRUIT;4963;5;4962;23;;;4969;23;;;;;4966.0;-72728.4140625
-2;156400;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;0.0
-2;156500;STARFRUIT;4962;29;;;;;4969;29;;;;;4965.5;-72797.484375
-2;156500;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;0.0
-2;156600;STARFRUIT;4962;24;;;;;4963;1;4969;24;;;4962.5;-72865.65625
-2;156600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;156700;STARFRUIT;4963;4;4962;27;;;4969;27;;;;;4966.0;-72870.171875
-2;156700;AMETHYSTS;9998;6;9995;27;;;10005;27;;;;;10001.5;0.0
-2;156800;STARFRUIT;4964;8;4963;24;;;4970;24;;;;;4967.0;-72920.609375
-2;156800;AMETHYSTS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;156900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;156900;STARFRUIT;4963;24;;;;;4964;5;4969;1;4970;24;4963.5;-72949.03125
-2;157000;STARFRUIT;4963;21;;;;;4968;8;4969;1;4970;21;4965.5;-72975.53125
-2;157000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;157100;STARFRUIT;4964;2;4963;22;;;4970;24;;;;;4967.0;-73000.0390625
-2;157100;AMETHYSTS;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;0.0
-2;157200;STARFRUIT;4965;1;4964;22;;;4971;22;;;;;4968.0;-73038.390625
-2;157200;AMETHYSTS;9995;22;;;;;10002;3;10005;22;;;9998.5;0.0
-2;157300;AMETHYSTS;9995;22;;;;;10000;4;10005;22;;;9997.5;0.0
-2;157300;STARFRUIT;4963;22;;;;;4966;4;4970;22;;;4964.5;-73056.71875
-2;157400;STARFRUIT;4963;23;;;;;4964;7;4970;25;;;4963.5;-73126.21875
-2;157400;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;0.0
-2;157500;STARFRUIT;4964;25;;;;;4971;26;;;;;4967.5;-73107.1875
-2;157500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;157600;STARFRUIT;4965;24;;;;;4966;3;4971;1;4972;23;4965.5;-73167.7421875
-2;157600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;157700;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;0.0
-2;157700;STARFRUIT;4970;1;4965;25;;;4972;25;;;;;4971.0;-73200.90625
-2;157800;STARFRUIT;4966;1;4965;22;;;4972;23;;;;;4969.0;-73252.125
-2;157800;AMETHYSTS;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;0.0
-2;157900;STARFRUIT;4966;7;4965;24;;;4972;24;;;;;4969.0;-73266.578125
-2;157900;AMETHYSTS;9995;24;;;;;10002;4;10005;24;;;9998.5;0.0
-2;158000;STARFRUIT;4965;29;;;;;4972;29;;;;;4968.5;-73288.203125
-2;158000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;158100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;158100;STARFRUIT;4966;1;4965;21;;;4972;23;;;;;4969.0;-73353.5859375
-2;158200;STARFRUIT;4965;26;;;;;4972;26;;;;;4968.5;-73405.609375
-2;158200;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-2;158300;STARFRUIT;4965;31;;;;;4972;31;;;;;4968.5;-73473.6328125
-2;158300;AMETHYSTS;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;0.0
-2;158400;STARFRUIT;4970;1;4964;31;;;4971;31;;;;;4970.5;-73560.3125
-2;158400;AMETHYSTS;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;0.0
-2;158500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;158500;STARFRUIT;4965;22;;;;;4971;1;4972;21;;;4968.0;-73550.0078125
-2;158600;STARFRUIT;4965;27;;;;;4970;2;4972;27;;;4967.5;-73613.84375
-2;158600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;158700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;158700;STARFRUIT;4965;29;;;;;4970;5;4972;29;;;4967.5;-73620.234375
-2;158800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;158800;STARFRUIT;4969;4;4964;24;;;4971;24;;;;;4970.0;-73638.09375
-2;158900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;158900;STARFRUIT;4964;32;;;;;4970;2;4971;30;;;4967.0;-73689.953125
-2;159000;STARFRUIT;4965;27;;;;;4971;27;;;;;4968.0;-73746.0390625
-2;159000;AMETHYSTS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;0.0
-2;159100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;159100;STARFRUIT;4965;6;4964;25;;;4971;26;;;;;4968.0;-73808.8125
-2;159200;AMETHYSTS;9995;30;;;;;10002;1;10005;30;;;9998.5;0.0
-2;159200;STARFRUIT;4964;30;;;;;4971;30;;;;;4967.5;-73835.2578125
-2;159300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;159300;STARFRUIT;4964;21;;;;;4965;1;4971;21;;;4964.5;-73905.0234375
-2;159400;STARFRUIT;4968;6;4965;24;;;4971;1;4972;23;;;4969.5;-73924.953125
-2;159400;AMETHYSTS;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;0.0
-2;159500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;159500;STARFRUIT;4964;26;;;;;4970;1;4971;25;;;4967.0;-73928.734375
-2;159600;AMETHYSTS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-2;159600;STARFRUIT;4969;1;4964;1;4963;23;4970;24;;;;;4969.5;-73935.1328125
-2;159700;AMETHYSTS;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;0.0
-2;159700;STARFRUIT;4964;1;4963;29;;;4970;30;;;;;4967.0;-73992.109375
-2;159800;STARFRUIT;4963;20;;;;;4970;20;;;;;4966.5;-73998.078125
-2;159800;AMETHYSTS;9995;20;;;;;10002;3;10005;20;;;9998.5;0.0
-2;159900;AMETHYSTS;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;0.0
-2;159900;STARFRUIT;4964;25;;;;;4967;5;4970;1;4971;24;4965.5;-74074.96875
-2;160000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;160000;STARFRUIT;4964;2;4963;24;;;4970;26;;;;;4967.0;-74078.7109375
-2;160100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;160100;STARFRUIT;4964;9;4963;24;;;4970;26;;;;;4967.0;-74133.59375
-2;160200;STARFRUIT;4964;1;4963;23;;;4968;5;4970;24;;;4966.0;-74163.8671875
-2;160200;AMETHYSTS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-2;160300;AMETHYSTS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;0.0
-2;160300;STARFRUIT;4964;3;4963;26;;;4970;26;;;;;4967.0;-74176.7109375
-2;160400;AMETHYSTS;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;0.0
-2;160400;STARFRUIT;4968;1;4963;23;;;4970;23;;;;;4969.0;-74207.3203125
-2;160500;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;160500;STARFRUIT;4963;24;;;;;4969;24;;;;;4966.0;-74221.09375
-2;160600;STARFRUIT;4963;22;;;;;4969;22;;;;;4966.0;-74281.0
-2;160600;AMETHYSTS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;0.0
-2;160700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;160700;STARFRUIT;4963;2;4962;24;;;4969;24;;;;;4966.0;-74342.2265625
-2;160800;AMETHYSTS;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;0.0
-2;160800;STARFRUIT;4963;2;4962;27;;;4969;29;;;;;4966.0;-74354.640625
-2;160900;AMETHYSTS;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;0.0
-2;160900;STARFRUIT;4965;3;4962;30;;;4969;30;;;;;4967.0;-74368.484375
-2;161000;STARFRUIT;4962;27;;;;;4963;8;4969;27;;;4962.5;-74377.4921875
-2;161000;AMETHYSTS;9995;27;;;;;10002;3;10005;27;;;9998.5;0.0
-2;161100;STARFRUIT;4962;28;;;;;4969;28;;;;;4965.5;-74430.765625
-2;161100;AMETHYSTS;9995;28;;;;;10002;10;10005;28;;;9998.5;0.0
-2;161200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;161200;STARFRUIT;4963;1;4962;30;;;4969;31;;;;;4966.0;-74494.90625
-2;161300;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;-74516.984375
-2;161300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;161400;STARFRUIT;4963;4;4962;26;;;4969;27;;;;;4966.0;-74584.2421875
-2;161400;AMETHYSTS;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-2;161500;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;-74660.859375
-2;161500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;161600;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;0.0
-2;161600;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;-74723.671875
-2;161700;STARFRUIT;4967;7;4962;26;;;4968;1;4969;25;;;4967.5;-74802.1953125
-2;161700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;161800;STARFRUIT;4962;21;;;;;4969;21;;;;;4965.5;-74788.4765625
-2;161800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;161900;STARFRUIT;4962;23;;;;;4969;23;;;;;4965.5;-74854.15625
-2;161900;AMETHYSTS;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-2;162000;AMETHYSTS;9998;1;9995;23;;;10005;23;;;;;10001.5;0.0
-2;162000;STARFRUIT;4962;5;4961;23;;;4968;23;;;;;4965.0;-74932.8515625
-2;162100;STARFRUIT;4963;4;4962;25;;;4968;1;4969;24;;;4965.5;-74965.4375
-2;162100;AMETHYSTS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-2;162200;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;-74975.6875
-2;162200;AMETHYSTS;9995;20;;;;;10002;10;10005;20;;;9998.5;0.0
-2;162300;STARFRUIT;4963;5;4962;30;;;4968;2;4969;28;;;4965.5;-75046.3203125
-2;162300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;162400;AMETHYSTS;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;0.0
-2;162400;STARFRUIT;4962;24;;;;;4965;5;4968;2;4969;22;4963.5;-75061.828125
-2;162500;STARFRUIT;4962;24;;;;;4967;5;4968;2;4969;22;4964.5;-75077.84375
